"Classification_ID","Run_ID","US_ID","Condition","Question_ID","Segment_ID","Question_Original","Gap_Normalized","Contextual_Category","Coverage","Functional_Relevance","Evidence","Justification","Judge_ID","Adjudication_Status"
"CLS0689","US19_CO_R2","US19","CO","Q09","S01","[NEEDS CLARIFICATION] How should ties be resolved when two successful waitlist entries have the same timestamp?","","","","","","","","Pending"
"CLS0690","US19_CO_R3","US19","CO","Q01","S01","When an available-place offer expires after 24 hours, should the system automatically offer the place to the next eligible attendee, or require coordinator action?","","","","","","","","Pending"
"CLS0691","US19_CO_R3","US19","CO","Q02","S01","If two attendees join at the same timestamp, what tie-breaker determines waitlist order?","","","","","","","","Pending"
"CLS0692","US19_CO_R3","US19","CO","Q03","S01","What happens when the first waitlisted attendee is no longer eligible when a place becomes available: skip them automatically, block the offer, or require coordinator removal first?","","","","","","","","Pending"
"CLS0693","US19_CO_R3","US19","CO","Q04","S01","What notification channel is required for available-place offers?","","","","","","","","Pending"
"CLS0694","US19_CO_R3","US19","CO","Q05","S01","Can an attendee cancel or leave their own waitlist entry, or only coordinators can remove entries?","","","","","","","","Pending"
"CLS0695","US19_CO_R3","US19","CO","Q06","S01","[NEEDS CLARIFICATION] When an available-place offer expires after 24 hours, should the system automatically offer the place to the next eligible attendee, or require coordinator action?","","","","","","","","Pending"
"CLS0696","US19_CO_R3","US19","CO","Q07","S01","[NEEDS CLARIFICATION] If two attendees join at the same timestamp, what tie-breaker determines waitlist order?","","","","","","","","Pending"
"CLS0697","US19_CO_R3","US19","CO","Q08","S01","[NEEDS CLARIFICATION] What happens when the first waitlisted attendee is no longer eligible when a place becomes available: skip them automatically, block the offer, or require coordinator removal first?","","","","","","","","Pending"
"CLS0698","US19_CO_R3","US19","CO","Q09","S01","[NEEDS CLARIFICATION] What notification channel is required for available-place offers?","","","","","","","","Pending"
"CLS0699","US19_CO_R3","US19","CO","Q10","S01","[NEEDS CLARIFICATION] Can an attendee cancel or leave their own waitlist entry, or only coordinators can remove entries?","","","","","","","","Pending"
"CLS0700","US19_CO_R4","US19","CO","Q01","S01","What should happen if the notified first attendee does not accept within 24 hours?","","","","","","","","Pending"
"CLS0701","US19_CO_R4","US19","CO","Q02","S01","When the first waitlisted attendee is no longer eligible, should the system skip to the next eligible attendee automatically?","","","","","","","","Pending"
"CLS0702","US19_CO_R4","US19","CO","Q03","S01","What determines attendee eligibility for joining or remaining on a training waitlist?","","","","","","","","Pending"
"CLS0703","US19_CO_R4","US19","CO","Q04","S01","Are coordinators allowed to remove waitlist entries, or is removal out of scope for this feature?","","","","","","","","Pending"
"CLS0704","US19_CO_R4","US19","CO","Q05","S01","How should ties be resolved when two attendees join at the same timestamp?","","","","","","","","Pending"
"CLS0705","US19_CO_R4","US19","CO","Q06","S01","[NEEDS CLARIFICATION] What should happen if the notified first attendee does not accept within 24 hours?","","","","","","","","Pending"
"CLS0706","US19_CO_R4","US19","CO","Q07","S01","[NEEDS CLARIFICATION] When the first waitlisted attendee is no longer eligible, should the system skip to the next eligible attendee automatically?","","","","","","","","Pending"
"CLS0707","US19_CO_R4","US19","CO","Q08","S01","[NEEDS CLARIFICATION] What determines attendee eligibility for joining or remaining on a training waitlist?","","","","","","","","Pending"
"CLS0708","US19_CO_R4","US19","CO","Q09","S01","[NEEDS CLARIFICATION] Are coordinators allowed to remove waitlist entries, or is removal out of scope for this feature?","","","","","","","","Pending"
"CLS0709","US19_CO_R4","US19","CO","Q10","S01","[NEEDS CLARIFICATION] How should ties be resolved when two attendees join at the same timestamp?","","","","","","","","Pending"
"CLS0710","US19_CO_R5","US19","CO","Q01","S01","How is attendee eligibility determined and rechecked before waitlist entry or offer: by existing training eligibility rules only, coordinator review, or another source?","","","","","","","","Pending"
"CLS0711","US19_CO_R5","US19","CO","Q02","S01","When an offer expires or is declined, should the system automatically notify the next eligible waitlisted attendee?","","","","","","","","Pending"
"CLS0712","US19_CO_R5","US19","CO","Q03","S01","How should waitlist ordering handle two successful entries with the same timestamp?","","","","","","","","Pending"
"CLS0713","US19_CO_R5","US19","CO","Q04","S01","Can an attendee rejoin a waitlist after a previous entry was removed or expired?","","","","","","","","Pending"
"CLS0714","US19_CO_R5","US19","CO","Q05","S01","What notification method is required for available-place offers: email, in-app notification, both, or an existing notification service?","","","","","","","","Pending"
"CLS0715","US19_CO_R5","US19","CO","Q06","S01","[NEEDS CLARIFICATION] How is attendee eligibility determined and rechecked before waitlist entry or offer: by existing training eligibility rules only, coordinator review, or another source?","","","","","","","","Pending"
"CLS0716","US19_CO_R5","US19","CO","Q07","S01","[NEEDS CLARIFICATION] When an offer expires or is declined, should the system automatically notify the next eligible waitlisted attendee?","","","","","","","","Pending"
"CLS0717","US19_CO_R5","US19","CO","Q08","S01","[NEEDS CLARIFICATION] How should waitlist ordering handle two successful entries with the same timestamp?","","","","","","","","Pending"
"CLS0718","US19_CO_R5","US19","CO","Q09","S01","[NEEDS CLARIFICATION] Can an attendee rejoin a waitlist after a previous entry was removed or expired?","","","","","","","","Pending"
"CLS0719","US19_CO_R5","US19","CO","Q10","S01","[NEEDS CLARIFICATION] What notification method is required for available-place offers: email, in-app notification, both, or an existing notification service?","","","","","","","","Pending"
"CLS0720","US19_CS_R1","US19","CS","Q01","S01","When two attendees successfully join at the same timestamp, what tie-breaker determines waitlist order?","","","","","","","","Pending"
"CLS0721","US19_CS_R1","US19","CS","Q02","S01","When an offer expires after 24 hours, should the next eligible attendee automatically receive an offer?","","","","","","","","Pending"
"CLS0722","US19_CS_R1","US19","CS","Q03","S01","If the Notification Service fails to send an offer, should the offer be retried, skipped, or remain pending?","","","","","","","","Pending"
"CLS0723","US19_CS_R1","US19","CS","Q04","S01","At acceptance time, should attendee eligibility be re-verified before enrollment is confirmed?","","","","","","","","Pending"
"CLS0724","US19_CS_R1","US19","CS","Q05","S01","After a coordinator removes a duplicate or ineligible entry, should the attendee be allowed to rejoin the same class waitlist later?","","","","","","","","Pending"
"CLS0725","US19_CS_R1","US19","CS","Q06","S01","[NEEDS CLARIFICATION] When two attendees successfully join at the same timestamp, what tie-breaker determines waitlist order?","","","","","","","","Pending"
"CLS0726","US19_CS_R1","US19","CS","Q07","S01","[NEEDS CLARIFICATION] When an offer expires after 24 hours, should the next eligible attendee automatically receive an offer?","","","","","","","","Pending"
"CLS0727","US19_CS_R1","US19","CS","Q08","S01","[NEEDS CLARIFICATION] If the Notification Service fails to send an offer, should the offer be retried, skipped, or remain pending?","","","","","","","","Pending"
"CLS0728","US19_CS_R1","US19","CS","Q09","S01","[NEEDS CLARIFICATION] At acceptance time, should attendee eligibility be re-verified before enrollment is confirmed?","","","","","","","","Pending"
"CLS0729","US19_CS_R1","US19","CS","Q10","S01","[NEEDS CLARIFICATION] After a coordinator removes a duplicate or ineligible entry, should the attendee be allowed to rejoin the same class waitlist later?","","","","","","","","Pending"
"CLS0730","US19_CS_R2","US19","CS","Q01","S01","When an available-place offer expires or is declined, should the system automatically offer the place to the next eligible attendee? Answer in <=5 words.","","","","","","","","Pending"
"CLS0731","US19_CS_R2","US19","CS","Q02","S01","What should happen if the first waitlisted attendee is ineligible when a place becomes available? Answer in <=5 words.","","","","","","","","Pending"
"CLS0732","US19_CS_R2","US19","CS","Q03","S01","What tie-breaker should determine waitlist order when two successful entries have the same timestamp? Answer in <=5 words.","","","","","","","","Pending"
"CLS0733","US19_CS_R2","US19","CS","Q04","S01","What statuses must a waitlist entry support besides active and removed? Answer in <=5 words.","","","","","","","","Pending"
"CLS0734","US19_CS_R2","US19","CS","Q05","S01","What information must be recorded for an available-place offer audit trail? Answer in <=5 words.","","","","","","","","Pending"
"CLS0735","US19_CS_R3","US19","CS","Q01","S01","When the first eligible attendee does not accept within 24 hours, should the available-place offer automatically move to the next eligible waitlist attendee?","","","","","","","","Pending"
"CLS0736","US19_CS_R3","US19","CS","Q02","S01","How should the system break ordering ties when two waitlist entries have the same successful entry timestamp?","","","","","","","","Pending"
"CLS0737","US19_CS_R3","US19","CS","Q03","S01","What should happen if notification delivery fails for an available-place offer?","","","","","","","","Pending"
"CLS0738","US19_CS_R3","US19","CS","Q04","S01","Who is considered an eligible attendee for joining and remaining on the waitlist?","","","","","","","","Pending"
"CLS0739","US19_CS_R3","US19","CS","Q05","S01","What audit details must be recorded when a coordinator removes a waitlist entry?","","","","","","","","Pending"
